,attachments,author_id,conversation_id,created_at,edit_history_tweet_ids,geo,id,in_reply_to_user_id,text,origen
63,,2263221894,1590906871795384321,2022-11-11 03:18:50+00:00,['1590906871795384321'],,1590906871795384321,,"I just published Obre ben bé la boca, i jo l’ompliré https://t.co/HhEdrlj1G6 #boca",Boca
64,{'media_keys': ['3_1590902890155180033']},601498898,1590902893007482880,2022-11-11 03:03:01+00:00,['1590902893007482880'],,1590902893007482880,,"¡Hoy juega #Boca!

🏐🔵🟡🔵 https://t.co/XREubmUYqh",Boca
65,,1057013005819490306,1590902137953071104,2022-11-11 03:00:02+00:00,['1590902140599697409'],,1590902140599697409,1.0570130058194903e+18,"Formación #Boca:
🇦🇷 A. Rossi
🇦🇷 L. Jara
🇦🇷 C. Izquierdoz  ⚽️ 60' (en contra)
🇦🇷 L. Magallán
🇺🇾 L. Olaza
🇨🇴 W. Barrios
🇺🇾 N. Nández
🇦🇷 P. Pérez
🇦🇷 C. Pavón
🇨🇴 S. Villa
🇦🇷 R. Ábila  ⚽️ 33'

Ingresaron:
🇦🇷 D. Benedetto  ⚽️ 45'
🇦🇷 C. Tévez
🇦🇷 J. Buffarini

DT:
🇦🇷 G. Barros Schelotto",Boca
66,"{'media_keys': ['3_1590839438539726861', '3_1590839248147685398', '3_1590839480369520648', '3_1590839524812365843']}",170845229,1590902140544884736,2022-11-11 03:00:02+00:00,['1590902140544884736'],,1590902140544884736,,"📅 Las #efemérides del 11/11 👇

⏱️ #Masantonio hizo el gol más rápido de la Selección
🏟️ #Huracán inauguró su estadio
🇸🇪 #Boca campeón tras 10 años
🎩 Goleada de #River en el clásico
😇 Murió #Pescia
🏆 Arrancó la final de la @Libertadores 2018

🔎 Mirá: https://t.co/FiYDLmgUB9 https://t.co/734XTq2keg",Boca
67,{'media_keys': ['3_1590901404142632960']},1057013005819490306,1590902137953071104,2022-11-11 03:00:01+00:00,['1590902137953071104'],,1590902137953071104,,"#UnDíaComoHoy por el partido de ida de la Final de la #Libertadores 2018, #Boca empató 2-2 con #River en La #Bombonera. 

Ábila (1-0) y Benedetto (2-1) hicieron los goles de Boca y Pratto (1-1) e Izquierdoz en contra (2-2) hicieron los goles de River. https://t.co/FxDYBJfcmo",Boca
68,{'media_keys': ['3_1590899747887497216']},3225341693,1590899960006193153,2022-11-11 02:51:22+00:00,['1590899960006193153'],,1590899960006193153,,"#DHF #Metropolitano | #Final #Boca 3-2 #GELP 
Se estira la definición: Con parciales de 16-25, 25-9, 25-23, 18-25 y 15-13, las Xeneizes se impusieron en TB forzando un 3º cruce que será mañana en el mismo escenario, el Quinquela Martín

📸 @metrovoley https://t.co/rnd7JShBY2",Boca
69,{'media_keys': ['3_1590899164841402369']},1562128232845135874,1590899168477847552,2022-11-11 02:48:13+00:00,['1590899168477847552'],,1590899168477847552,,"Carlos ""el chino"" Tapia, defendiendo los colores de Boca Juniors en 1986. #boca #bocajuniors #xeneize💙💛💙 #argentina🇦🇷 #futbol #futbolargentino https://t.co/DBmrpQZrIq",Boca
70,{'media_keys': ['3_1590895855397208066']},889970502743318529,1590895897700974592,2022-11-11 02:35:14+00:00,['1590895897700974592'],,1590895897700974592,,"🔙 Un día como hoy, pero de 1996, debutaba en Primera División un tal Juan Román #Riquelme, con el dorsal número 8. 🤩

🔵🟡 Fue en la victoria de #Boca por 2-0 ante Unión. En su primer partido llegó a ser ovacionado por “La 12”. https://t.co/bbn28GlNgk",Boca
71,{'media_keys': ['3_1590889780707004416']},1563975608073428993,1590889789758504960,2022-11-11 02:10:57+00:00,['1590889789758504960'],,1590889789758504960,,"💙 EL COMIENZO DE UN ROMANCE ETERNO

🔙 Un día como hoy, Juan Román #Riquelme daba sus primeros pasos con la camiseta de #Boca.

👏🏻 Ovacionado del primer al último día. Gracias por tanto, Román. https://t.co/OXG52gxQpY",Boca
72,{'media_keys': ['3_1590887938488942594']},4418897007,1590887994310856705,2022-11-11 02:03:49+00:00,['1590887994310856705'],,1590887994310856705,,OFICIAL. El Tribunal de Disciplina dio a conocer las sanciones para los futbolistas de #Boca y #Racing en la final del #TrofeoDeCampeones. https://t.co/MvfdnipMbk,Boca
73,,122783603,1590887900191035392,2022-11-11 02:03:27+00:00,['1590887900191035392'],,1590887900191035392,,"🚨 El Tribunal de Disciplina de la #AFA dio a conocer las sanciones para los jugadores de #Boca y #Racing en la final del #TrofeodeCampeones. 
https://t.co/ssxa8pD6Yw",Boca
74,,914882873458601985,1590887722213851137,2022-11-11 02:02:44+00:00,['1590887722213851137'],,1590887722213851137,,"No nos podemos olvidar de él. 

En el día en que salió nuestra tercera revista digital, hacemos un viaje al pasado para ir hacia la primera, hacia un tal Juan Román #Riquelme que, un día como hoy hace 26 años, debutaba en la Primera de #Boca.

Pasen y lean. https://t.co/9oewk6ltTR",Boca
75,{'media_keys': ['3_1590884199690649602']},1508595653550747654,1590884202760871938,2022-11-11 01:48:45+00:00,['1590884202760871938'],,1590884202760871938,,"OFICIAL | El fallo de @afa:
TODOS los suspendidos en #Boca al arrancar la Temporada 2023:

🔴#Benedetto: 4 fechas
🔴#Fabra: 2 fechas
🔴#Zambrano: 1 fecha
🔴#Villa: 1 fecha
🔴#Varela: 1 fecha
🔴#PulpoGonzález: 1 fecha
🔴#Advíncula: 1 fecha
🔴#PolFernández: 1 fecha (5 amarillas) https://t.co/H6i4MtopRa",Boca
76,,250662294,1590883949362184193,2022-11-11 01:47:45+00:00,['1590883949362184193'],,1590883949362184193,,⚽️🟥 Cuatro fechas a #Benedetto en #Boca y tres a #Alcaraz en #Racing #TrofeodeCampeones https://t.co/o68WEGqj7D,Boca
77,{'media_keys': ['3_1590882982956515328']},3156473899,1590882998953869312,2022-11-11 01:43:58+00:00,['1590882998953869312'],,1590882998953869312,,"⚠️ #ATENCIÓN 

🛑 Salieron las sanciones del Tribunal de Disciplina, tras el partido de #Boca 🆚️ #Racing: https://t.co/39LeKsNudq",Boca
78,,1275223381,1590882899313713153,2022-11-11 01:43:35+00:00,['1590882899313713153'],,1590882899313713153,,¡Xeneize News está disponible! https://t.co/7MgXNsFEKR Gracias a @TyCSports @Chino24046451 @ESPNArgentina #boca #golcaracol,Boca
79,"{'media_keys': ['3_1590882713673895941', '3_1590882716723052545', '3_1590882720237985792']}",534875452,1590882722628931584,2022-11-11 01:42:52+00:00,['1590882722628931584'],,1590882722628931584,,🔵🟡🔵🗣️ #Boca inició conversaciones por William Tesillo y Lucas Merolla. Por el defensor de Huracán también hay sondeos y consultas de León 🇲🇽. Nada formal. La prioridad actual es cerrar la renovación de Carlos Zambrano. La idea es que extienda hasta junio de 2025. https://t.co/GOwk6mpxVN,Boca
80,,1306629670356615168,1590882037052891136,2022-11-11 01:40:09+00:00,['1590882037052891136'],,1590882037052891136,,"#Boca
Cuatro fechas a Benedetto en Boca y tres a Alcaraz en Racing por escándalo en Trofeo de Campeones https://t.co/11i1yD2Swi",Boca
81,,15590302,1590881322381221890,2022-11-11 01:37:19+00:00,['1590881322381221890'],,1590881322381221890,,"El tremendo tatuaje que se hizo #Langoni

🎨 La joya de #Boca aprovechó el receso e inmortalizó en su piel un impresionante ave fénix. 👇
https://t.co/b97qEyJqWG",Boca
82,{'media_keys': ['3_1590880806171512832']},1563975608073428993,1590881096950251520,2022-11-11 01:36:25+00:00,['1590881096950251520'],,1590881096950251520,,"🚨 RIQUELME NO LO QUIERE LARGAR TAN FÁCIL: LA JOYA QUE PUEDE PERDER BOCA

🔵🟡 Unas de las figuras de #Boca es pretendida por un club argentino, pero Juan Román #Riquelme puso condiciones para cederlo.

👉 https://t.co/yRHtCB0lUh https://t.co/1JWkNjk40p",Boca
83,,1582764661098823680,1590879897597378561,2022-11-11 01:34:21+00:00,['1590880578546855936'],,1590880578546855936,413345481.0,@nahuelfutbol ¿Con qué va a pagar #Boca? ¿La oferta es pagar con “aguante”?,Boca
84,{'media_keys': ['3_1590879893855866880']},413345481,1590879897597378561,2022-11-11 01:31:39+00:00,['1590879897597378561'],,1590879897597378561,,"Hay un interés de #Boca por el colombiano William Tesillo actualmente en #León 🇲🇽, el club analiza formalizar una oferta en los próximos dias, lo vienen siguiendo al defensor desde hace dos años, las gestiones no serán faciles, en el medio #Toluca 🇲🇽 tambien lo tiene en la mira. https://t.co/Shgwkj5Abn",Boca
85,,814132591469150208,1590879544445046784,2022-11-11 01:30:15+00:00,['1590879544445046784'],,1590879544445046784,,Los miles de dólares que pierde Boca con el Mundial de Qatar #Boca #DaleBocaEh | Olé https://t.co/4TiFh62Jtl,Boca
86,,160609570,1590879481677463552,2022-11-11 01:30:00+00:00,['1590879481677463552'],,1590879481677463552,,"🏆 Trofeo de Campeones: duras sanciones tras la final entre #Racing y #Boca
https://t.co/1zlGO0dQXr",Boca
87,{'media_keys': ['3_1590879192069115904']},889970502743318529,1590879285526790144,2022-11-11 01:29:13+00:00,['1590879285526790144'],,1590879285526790144,,"🚨 EN BOCA NO QUIEREN PERDER A SU JOYA: RIQUELME DESEA AFERRARSE A UNA PROMESA DEL CLUB

🔵🟡 Juan Román #Riquelme ya le hizo saber al Consejo de Fútbol que, sin pensarlo, deberán renovarle el contrato a una promesa que tiene #Boca.

👉 https://t.co/zQ9wLjmVXg https://t.co/ErhfqgS2Uy",Boca
88,"{'media_keys': ['3_1590878579314786305', '3_1590878579314855936']}",146996923,1590878586478923776,2022-11-11 01:26:26+00:00,['1590878586478923776'],{'place_id': '018f1cde6bad9747'},1590878586478923776,,El fallo del tribunal de disciplina en el #Boca vs #Racing con las sanciones antes mencionadas https://t.co/hJUWElDrWQ,Boca
89,{'media_keys': ['3_1590877568785387520']},146996923,1590877577157447681,2022-11-11 01:22:26+00:00,['1590877577157447681'],{'place_id': '00577114384dea2b'},1590877577157447681,,"Este es el fallo del tribunal de disciplina de #Lanus vs #Boca en RESERVA

Las sanciones más graves: 

10 partidos para Mauricio Cardillo y Rodrigo Acosta (DT)
8 para Patricio Albornoz 
5 partidos para Alexis Segovia. https://t.co/p83cyedkR9",Boca
90,{'media_keys': ['3_1590875728081477639']},413345481,1590875731638484993,2022-11-11 01:15:06+00:00,['1590875731638484993'],,1590875731638484993,,"En #GodoyCruz saben que #Boca no hará uso de la cláusula de repesca por Gabriel Vega, el volante podrá seguir en el #Tomba hasta finales del 2023, de todas formas desde el club no tienen conformismo con su rendimiento, hoy su continuidad dependerá de lo que decida Diego Flores. https://t.co/IJoAnlhids",Boca
91,,1567855435713056769,1590874883097251840,2022-11-11 01:11:43+00:00,['1590874883097251840'],,1590874883097251840,,"RT BocaVoley: WON #BOCA!

Triumph by 3-2 against Gimnasia with partials of 16-25, 25-9, 25-23 and 15-13. In this way Las Guerreras will...",Boca
92,{'media_keys': ['3_1590874031821135875']},1321603345514172417,1590874035273232387,2022-11-11 01:08:21+00:00,['1590874035273232387'],,1590874035273232387,,"🚨 Tras los incidentes en San Luis con el clásico entre #Boca y #Racing el tribunal de disciplina decidió darle distintas sanciones a varios futbolistas implicados, acá el detalle👇 https://t.co/6orHLq9BOj",Boca
93,,814132591469150208,1590872006777622528,2022-11-11 01:00:18+00:00,['1590872006777622528'],,1590872006777622528,,"Marcos Rojo: ""Somos los mejores del año"" #Boca #DaleBocaEh | Olé https://t.co/CMazXowPkD",Boca
94,{'media_keys': ['3_1590871334346788869']},631920710,1590871343847067648,2022-11-11 00:57:39+00:00,['1590871343847067648'],{'place_id': '0177894212b08f73'},1590871343847067648,,"#MIGVOLEY LAS LOBAS PERDIERON 2 A 3
CON #Boca #Final #2 #Metropolitano #DH #2022 #LaBoca
25-16 9-25 25-23 25-18 13-15
SERIE 1 - 1 
RELATO #JoaquinRifourcat
POR #RadioRevolución 98.9 Y https://t.co/KF5rQSJ9rV
#CGE #ARRIBAGIMNASIA
@M_IG @Revolucion989 @Joacorifourcat1 @VoleyCGE https://t.co/zz9cQvmmZk",Boca
95,{'media_keys': ['3_1590871289002090497']},107676357,1590871297382567936,2022-11-11 00:57:28+00:00,['1590871297382567936'],,1590871297382567936,,"#MIGVOLEY LAS LOBAS PERDIERON 2 A 3
CON #Boca #Final #2 #Metropolitano #DH #2022 #LaBoca
25-16 9-25 25-23 25-18 13-15
SERIE 1 - 1 
RELATO #JoaquinRifourcat
POR #RadioRevolución 98.9 Y https://t.co/x73UVQKY83
#CGE #ARRIBAGIMNASIA
@M_IG @Revolucion989 @Joacorifourcat1 @VoleyCGE https://t.co/N3jX3fl2gd",Boca
96,{'media_keys': ['3_1590870998739570700']},601498898,1590871002107375617,2022-11-11 00:56:18+00:00,['1590871002107375617'],,1590871002107375617,,"¡GANÓ #BOCA!

Triunfo por 3-2 frente a Gimnasia con parciales de 16-25, 25-9, 25-23 y 15-13. De esta manera Las Guerreras lo llevan al tercer partido por la final de la División de Honor.

#VamosGuerreras 🙌🏐
#DaleBoca 🔵🟡🔵 https://t.co/XL2pSrcDHc",Boca
97,{'media_keys': ['3_1590870886554517505']},249345746,1590870973360009216,2022-11-11 00:56:11+00:00,['1590870973360009216'],,1590870973360009216,,"OFICIAL | El fallo de @afa:
TODOS los suspendidos en #Boca al arrancar la Temporada 2023:

🔴#Benedetto: 4 fechas
🔴#Fabra: 2 fechas
🔴#Zambrano: 1 fecha
🔴#Villa: 1 fecha
🔴#Varela: 1 fecha
🔴#PulpoGonzález: 1 fecha
🔴#Advíncula: 1 fecha
🔴#PolFernández: 1 fecha (5 amarillas) https://t.co/7iX7Hniw7z",Boca
98,,2513666022,1590833037658685440,2022-11-11 00:53:53+00:00,['1590870395116142593'],,1590870395116142593,2513666022.0,"🔚 ¡Final del partido! 🙌

👉 @voleycge no pudo y se definirá el campeón en el tercer partido.

#Boca 🔵🟡 3-2 🐺 #Gimnasia

#CGE #GELP",Boca
99,"{'media_keys': ['3_1590870234327564288', '3_1590870251331354624']}",1027081346,1590870263562137600,2022-11-11 00:53:22+00:00,['1590870263562137600'],,1590870263562137600,,"🔵⚪🔴 #Nacional 

Miguel Ángel Russo 🇦🇷 ex técnico de #Boca #BocaJuniors entre otro es el principal candidato para ser el nuevo entrenador de Nacional en la temporada 2023 !!! Más abajo viene Álvaro Chino Recoba y Jorge Bava !!!

#futbolsudamericanooficial @futbol_sudamericano21 https://t.co/gscYMjsHuR",Boca
